loan_amount,annual_income,employment_status,credit_score,loan_purpose,gender,lender_1,lender_2,lender_3,lender_4,lender_5,lender_6,lender_7,lender_8,lender_9,lender_10,lender_11,lender_12,lender_13,lender_14,lender_15
922668,32918,self-employed,614,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
417154,149101,freelancer,652,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605218,142127,freelancer,783,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186696,21823,salaried,700,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521233,195994,student,529,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721945,7831,freelancer,502,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984948,132936,salaried,644,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790166,36619,self-employed,580,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119229,113423,freelancer,725,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375497,180599,freelancer,630,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89829,151830,freelancer,527,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444858,154556,freelancer,799,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875656,47441,salaried,510,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58422,87276,salaried,525,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556893,18607,student,713,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371443,130647,salaried,667,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576275,15367,freelancer,651,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509640,117102,self-employed,650,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907327,73113,self-employed,618,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941133,168921,salaried,764,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223275,128726,freelancer,777,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280536,92874,student,610,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573598,15695,freelancer,523,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745305,37147,salaried,594,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673480,9006,self-employed,571,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914410,197773,salaried,594,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218769,37479,freelancer,583,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48373,135464,freelancer,615,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756426,16799,salaried,683,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686447,154030,self-employed,543,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488615,198915,freelancer,668,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310772,2408,student,577,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466721,21703,freelancer,583,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879414,150994,student,683,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429852,152500,salaried,640,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77076,108209,student,677,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114225,44894,salaried,741,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35357,82340,student,750,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213476,176950,freelancer,538,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262191,188321,student,563,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268789,31791,freelancer,581,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291946,29259,self-employed,581,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203212,100668,self-employed,784,home,male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
981258,16061,self-employed,602,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403812,126812,salaried,793,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826361,118216,self-employed,573,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48993,159758,salaried,741,home,male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
968036,26588,freelancer,793,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46934,61060,self-employed,673,emergency,male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
654438,45546,salaried,645,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426185,198240,salaried,749,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553365,173,self-employed,637,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338814,4005,self-employed,789,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507205,56874,freelancer,578,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489332,123014,student,584,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130689,95423,freelancer,767,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626427,53617,self-employed,734,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422357,178721,freelancer,753,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55483,149327,self-employed,556,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51288,32726,self-employed,785,business,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655835,97316,student,737,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142655,32128,student,747,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28663,83230,self-employed,675,home,female,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55257,16132,self-employed,615,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113978,31707,salaried,782,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976406,39781,salaried,683,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667813,13690,student,630,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982569,192887,salaried,691,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546522,77915,freelancer,634,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330356,56126,student,713,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966599,118216,freelancer,706,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272578,65958,self-employed,523,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217700,114602,salaried,710,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101934,97720,self-employed,691,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
710582,7818,salaried,608,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100167,88428,freelancer,560,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234301,15255,salaried,520,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56522,131994,student,636,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734255,190679,self-employed,780,home,female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294229,79630,self-employed,648,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713427,198732,self-employed,800,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127655,55946,student,747,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534344,127495,freelancer,670,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393114,102081,self-employed,537,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14022,196557,freelancer,663,gold-backed,female,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
896590,22552,self-employed,522,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162769,3009,salaried,541,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941244,67963,self-employed,668,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17499,129907,freelancer,633,startup,female,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
542305,7656,student,560,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184929,44582,student,741,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74872,85214,freelancer,740,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833803,41440,student,630,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609420,195940,self-employed,750,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78666,41607,student,569,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282370,132171,student,691,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742404,151067,salaried,774,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522696,79759,self-employed,568,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876923,121899,salaried,516,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91130,190856,student,772,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357562,20716,self-employed,638,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545433,151398,freelancer,560,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820607,125206,salaried,565,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543432,61298,freelancer,697,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791814,34018,self-employed,529,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758615,32703,student,629,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641008,188807,student,524,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594603,183463,student,551,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866302,63097,student,769,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230755,84726,student,514,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482430,52127,salaried,675,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219831,90894,freelancer,740,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789907,29818,self-employed,673,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452056,159317,student,593,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80005,181543,self-employed,690,business,male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241260,45286,self-employed,603,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526634,142674,freelancer,718,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15537,163366,salaried,766,home,male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
848298,84222,salaried,592,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862906,185719,freelancer,668,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532600,91066,freelancer,558,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30282,164855,self-employed,567,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124821,3585,self-employed,687,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662440,70622,freelancer,715,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947124,7122,student,677,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557318,156259,student,559,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342313,78511,freelancer,777,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913534,80952,self-employed,550,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151301,19939,freelancer,569,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806728,28835,student,597,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984088,131664,student,629,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829069,20592,self-employed,556,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806332,136276,salaried,604,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232828,89560,freelancer,673,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673660,68161,self-employed,615,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297760,42145,student,524,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340312,101487,freelancer,622,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353649,193645,salaried,571,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373013,38894,freelancer,687,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847037,32440,salaried,543,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456016,183269,freelancer,580,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695257,100337,self-employed,509,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685367,187015,freelancer,619,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103856,48168,student,789,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814203,5993,freelancer,795,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,170525,salaried,675,gold-backed,male,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279396,23656,self-employed,597,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
674469,192805,salaried,733,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820651,36217,self-employed,553,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572174,177158,self-employed,540,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490243,185811,salaried,630,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540940,111891,freelancer,530,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218346,144901,self-employed,548,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903942,99851,freelancer,769,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214637,34122,self-employed,553,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687219,38885,student,636,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640135,53331,self-employed,750,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802966,107580,salaried,525,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730071,147418,freelancer,508,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389881,171872,student,712,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388900,9958,student,627,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971762,14656,freelancer,745,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940243,60971,student,654,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134079,120353,salaried,649,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182976,135007,salaried,583,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344498,129183,self-employed,680,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438154,115341,freelancer,596,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198231,162540,self-employed,525,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739230,165504,student,560,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195373,86755,student,610,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767077,144782,self-employed,793,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238807,62418,self-employed,706,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207167,152087,freelancer,513,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286423,95132,salaried,760,home,female,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
702449,96030,student,578,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109542,11674,self-employed,582,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384452,142270,student,691,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950164,27007,self-employed,642,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224377,40887,student,538,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316110,124812,student,685,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231644,82565,salaried,774,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394021,66909,student,611,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968945,63045,self-employed,577,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545352,27918,self-employed,714,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64442,14222,salaried,645,emergency,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
910918,189337,student,509,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137209,103487,freelancer,771,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96472,57199,self-employed,738,business,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
490470,3866,salaried,789,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573613,111457,student,640,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360033,91749,salaried,713,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163159,119868,freelancer,645,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255870,31006,self-employed,513,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643370,22287,salaried,680,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407384,136390,student,757,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810390,11941,salaried,681,business,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655408,53875,freelancer,543,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12453,79062,salaried,691,emergency,female,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
680012,125795,self-employed,669,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200753,193614,freelancer,517,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452463,18080,salaried,610,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205742,174024,student,719,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360261,156417,self-employed,635,startup,female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110032,97512,freelancer,728,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785204,135362,self-employed,592,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127464,74991,salaried,546,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914752,178349,student,543,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249682,51077,self-employed,508,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153007,140486,student,576,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260617,193739,self-employed,775,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571027,128571,student,732,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849769,155324,self-employed,653,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215582,50547,student,783,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858884,170624,salaried,781,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221131,128625,self-employed,545,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835945,69065,salaried,700,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998637,149911,student,542,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249647,196924,salaried,653,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418560,161928,freelancer,572,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698171,600,student,677,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757057,75862,student,702,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779801,151693,student,564,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321254,60118,salaried,526,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7457,17938,salaried,710,education,male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
456977,70776,freelancer,553,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731862,146249,student,676,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392656,66425,salaried,596,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,188282,student,502,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346423,182777,salaried,623,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49758,61613,student,677,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,50983,self-employed,556,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336840,183571,salaried,655,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80830,195625,salaried,741,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195476,193711,student,756,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398815,150192,freelancer,526,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674206,102286,freelancer,705,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715128,174267,freelancer,514,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489550,63,freelancer,693,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775538,88664,salaried,694,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638785,136528,freelancer,691,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695804,191130,self-employed,783,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953951,181398,salaried,631,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985665,82592,student,789,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458988,195322,student,738,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20417,191857,self-employed,643,education,female,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
61206,130430,freelancer,540,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831672,132112,self-employed,504,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838266,164501,freelancer,527,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45346,69997,freelancer,595,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359792,119108,self-employed,652,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830817,187026,salaried,681,vehicle,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316721,128034,student,757,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787319,121000,salaried,698,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455187,11615,self-employed,507,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497140,187509,salaried,550,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681632,175907,freelancer,643,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888640,12758,salaried,561,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496375,82462,salaried,781,eco,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701994,154220,salaried,661,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420744,38625,freelancer,503,home,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261062,170737,salaried,725,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414642,58605,salaried,519,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812635,78395,self-employed,651,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800398,166177,self-employed,563,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934683,131314,self-employed,705,education,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846916,141871,freelancer,691,gold-backed,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66445,144140,salaried,685,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
376388,73818,salaried,721,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890762,167829,salaried,558,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555942,19517,self-employed,502,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205143,104877,salaried,776,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155636,16544,salaried,782,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842426,82088,self-employed,586,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377197,187173,salaried,537,startup,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947739,76584,salaried,786,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267068,182241,freelancer,531,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655174,64887,student,691,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90417,47007,freelancer,674,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964590,104118,student,685,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494910,182947,freelancer,594,startup,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341977,129902,student,594,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244607,134585,self-employed,656,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360137,120447,freelancer,651,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174125,20756,freelancer,750,gold-backed,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89304,39986,salaried,559,vehicle,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181117,89497,salaried,629,home,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657447,185128,student,575,emergency,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444776,64317,freelancer,604,eco,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371729,115631,student,670,education,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578354,57922,self-employed,671,startup,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
872114,113714,student,764,emergency,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706448,102555,student,778,business,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905388,102705,self-employed,693,business,female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
